pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
1,0,2,TRSM_L(0,1),1777844079819206400,1777844089816607488,1777844079682498304
1,0,10,TRSM_L(0,5),1777844079819207424,1777844089606226688,1777844079682506496
1,0,18,TRSM_L(0,9),1777844079819207424,1777844089604350720,1777844079682512640
1,0,26,TRSM_L(0,13),1777844079819207424,1777844090175459072,1777844079682518784
1,0,1451,GEMM(12,13,11),1777844164788016896,1777844165649206016,1777844164738286336
1,0,1455,GEMM(13,13,11),1777844164788111104,1777844165649206016,1777844164738287360
1,0,1459,GEMM(14,13,11),1777844164947902208,1777844165814408960,1777844164738289408
1,0,1463,GEMM(15,13,11),1777844165927922432,1777844166107210496,1777844165921694464
1,0,1468,TRSM_L(12,13),1777844166048173824,1777844167425733376,1777844166046554880
1,0,1473,GEMM(13,13,12),1777844165652606720,1777844165815036672,1777844164738288384
1,0,1476,GEMM(14,13,12),1777844165652606720,1777844165815036672,1777844164738287360
1,0,1479,GEMM(15,13,12),1777844165652716288,1777844165818306304,1777844164738288384
1,0,1482,GETRF(13),1777844164738287360,1777844165326778112,0
1,0,1483,TRSM_R(14,13),1777844164738287360,1777844166723540736,0
1,0,1485,TRSM_R(15,13),1777844164738288384,1777844166725389056,0
