pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
1,0,2,TRSM_L(0,1),1777919594159768576,1777919594256081920,1777919594130594816
1,0,6,TRSM_L(0,3),1777919594256088064,1777919594352453632,1777919594256084992
1,0,10,TRSM_L(0,5),1777919594352460800,1777919594448876544,1777919594352456704
1,0,14,TRSM_L(0,7),1777919594448883712,1777919594545115136,1777919594448879616
1,0,18,TRSM_L(0,9),1777919594545121280,1777919594641594368,1777919594545117184
1,0,22,TRSM_L(0,11),1777919594641601536,1777919594738091008,1777919594641597440
1,0,26,TRSM_L(0,13),1777919594738097152,1777919594834610176,1777919594738094080
1,0,30,TRSM_L(0,15),1777919594834617344,1777919594931312640,1777919594834613248
1,1,78,GEMM(4,3,0),1777919741171062784,1777919741362115584,1777919741171058688
1,1,80,GEMM(4,5,0),1777919741362122752,1777919741553168384,1777919741362119680
1,1,82,GEMM(4,7,0),1777919741553176576,1777919741744247808,1777919741553172480
1,1,84,GEMM(4,9,0),1777919741744254976,1777919741935282176,1777919741744251904
1,1,86,GEMM(4,11,0),1777919741935289344,1777919742126367744,1777919741935285248
1,1,88,GEMM(4,13,0),1777919742126374912,1777919742317407232,1777919742126371840
1,1,90,GEMM(4,15,0),1777919742317414400,1777919742508450816,1777919742317411328
1,1,91,GEMM(5,1,0),1777919742508457984,1777919742718688256,1777919742508453888
1,1,93,GEMM(5,3,0),1777919742718695424,1777919742928869376,1777919742718692352
1,1,95,GEMM(5,5,0),1777919742928876544,1777919743139128320,1777919742928873472
1,1,97,GEMM(5,7,0),1777919743139135488,1777919743349460992,1777919743139131392
1,1,99,GEMM(5,9,0),1777919743349468160,1777919743559656448,1777919743349465088
1,1,101,GEMM(5,11,0),1777919743559662592,1777919743769971712,1777919743559659520
1,1,103,GEMM(5,13,0),1777919743769978880,1777919743980212224,1777919743769975808
1,1,105,GEMM(5,15,0),1777919743980219392,1777919744190505984,1777919743980216320
1,1,106,GEMM(6,1,0),1777919744190513152,1777919744386725888,1777919744190510080
1,1,108,GEMM(6,3,0),1777919744386733056,1777919744582957056,1777919744386729984
1,1,110,GEMM(6,5,0),1777919744582965248,1777919744779217920,1777919744582961152
1,1,112,GEMM(6,7,0),1777919744779225088,1777919744975434752,1777919744779222016
1,1,114,GEMM(6,9,0),1777919744975441920,1777919745171795968,1777919744975438848
1,1,116,GEMM(6,11,0),1777919745171803136,1777919745368019968,1777919745171800064
1,1,118,GEMM(6,13,0),1777919745368027136,1777919745564364800,1777919745368024064
1,1,120,GEMM(6,15,0),1777919745564371968,1777919745760598016,1777919745564368896
1,1,121,GEMM(7,1,0),1777919745760605184,1777919745970805760,1777919745760602112
1,1,123,GEMM(7,3,0),1777919745970812928,1777919746181001216,1777919745970808832
1,1,125,GEMM(7,5,0),1777919746181008384,1777919746391233536,1777919746181004288
1,1,127,GEMM(7,7,0),1777919746391240704,1777919746601418752,1777919746391237632
1,1,129,GEMM(7,9,0),1777919746601425920,1777919746811676672,1777919746601422848
1,1,131,GEMM(7,11,0),1777919746811684864,1777919747021881344,1777919746811680768
1,1,133,GEMM(7,13,0),1777919747021888512,1777919747232098304,1777919747021885440
1,1,135,GEMM(7,15,0),1777919747232105472,1777919747442356224,1777919747232102400
1,1,136,GEMM(8,1,0),1777919747442363392,1777919747633344512,1777919747442360320
1,1,138,GEMM(8,3,0),1777919747633351680,1777919747824392192,1777919747633348608
1,1,140,GEMM(8,5,0),1777919747824399360,1777919748015451136,1777919747824396288
1,1,142,GEMM(8,7,0),1777919748015459328,1777919748206461952,1777919748015455232
1,1,144,GEMM(8,9,0),1777919748206469120,1777919748397552640,1777919748206466048
1,1,146,GEMM(8,11,0),1777919748397559808,1777919748588689408,1777919748397556736
1,1,148,GEMM(8,13,0),1777919748588696576,1777919748779730944,1777919748588693504
1,1,150,GEMM(8,15,0),1777919748779738112,1777919748970773504,1777919748779735040
1,1,151,GEMM(9,1,0),1777919748970780672,1777919749180882944,1777919748970777600
1,1,153,GEMM(9,3,0),1777919749180890112,1777919749391017984,1777919749180887040
1,1,155,GEMM(9,5,0),1777919749391025152,1777919749601156096,1777919749391022080
1,1,157,GEMM(9,7,0),1777919749601163264,1777919749811391488,1777919749601160192
1,1,159,GEMM(9,9,0),1777919749811398656,1777919750021645312,1777919749811395584
1,1,161,GEMM(9,11,0),1777919750021652480,1777919750231943168,1777919750021649408
1,1,163,GEMM(9,13,0),1777919750231950336,1777919750442063872,1777919750231946240
1,1,165,GEMM(9,15,0),1777919750442071040,1777919750652222464,1777919750442067968
1,1,166,GEMM(10,1,0),1777919750652229632,1777919750848390144,1777919750652225536
1,1,168,GEMM(10,3,0),1777919750848397312,1777919751044615168,1777919750848394240
1,1,170,GEMM(10,5,0),1777919751044622336,1777919751240816640,1777919751044619264
1,1,172,GEMM(10,7,0),1777919751240823808,1777919751436982272,1777919751240819712
1,1,174,GEMM(10,9,0),1777919751436990464,1777919751633228800,1777919751436986368
1,1,176,GEMM(10,11,0),1777919751633235968,1777919751829431296,1777919751633231872
1,1,178,GEMM(10,13,0),1777919751829439488,1777919752025635840,1777919751829435392
1,1,180,GEMM(10,15,0),1777919752025643008,1777919752221847552,1777919752025639936
1,1,181,GEMM(11,1,0),1777919752221854720,1777919752432070656,1777919752221851648
1,1,183,GEMM(11,3,0),1777919752432077824,1777919752642203648,1777919752432074752
1,1,185,GEMM(11,5,0),1777919752642210816,1777919752852353024,1777919752642207744
1,1,187,GEMM(11,7,0),1777919752852360192,1777919753062533120,1777919752852357120
1,1,189,GEMM(11,9,0),1777919753062540288,1777919753272698880,1777919753062537216
1,1,191,GEMM(11,11,0),1777919753272706048,1777919753482787840,1777919753272702976
1,1,193,GEMM(11,13,0),1777919753482796032,1777919753692892160,1777919753482791936
1,1,195,GEMM(11,15,0),1777919753692899328,1777919753903112192,1777919753692895232
1,1,196,GEMM(12,1,0),1777919753903119360,1777919754094246912,1777919753903116288
1,1,198,GEMM(12,3,0),1777919754094255104,1777919754285247488,1777919754094251008
1,1,200,GEMM(12,5,0),1777919754285254656,1777919754476263424,1777919754285251584
1,1,202,GEMM(12,7,0),1777919754476270592,1777919754667311104,1777919754476266496
1,1,204,GEMM(12,9,0),1777919754667318272,1777919754858336256,1777919754667315200
1,1,206,GEMM(12,11,0),1777919754858343424,1777919755049325568,1777919754858340352
1,1,208,GEMM(12,13,0),1777919755049332736,1777919755240410112,1777919755049329664
1,1,210,GEMM(12,15,0),1777919755240417280,1777919755431442432,1777919755240414208
1,1,211,GEMM(13,1,0),1777919755431449600,1777919755641591808,1777919755431446528
1,1,213,GEMM(13,3,0),1777919755641598976,1777919755851728896,1777919755641595904
1,1,215,GEMM(13,5,0),1777919755851736064,1777919756061850624,1777919755851732992
1,1,217,GEMM(13,7,0),1777919756061857792,1777919756272057344,1777919756061854720
1,1,219,GEMM(13,9,0),1777919756272064512,1777919756482202624,1777919756272061440
1,1,221,GEMM(13,11,0),1777919756482210816,1777919756692290560,1777919756482206720
1,1,223,GEMM(13,13,0),1777919756692297728,1777919756902580224,1777919756692294656
1,1,225,GEMM(13,15,0),1777919756902587392,1777919757112669184,1777919756902584320
1,1,226,GEMM(14,1,0),1777919757112676352,1777919757308837888,1777919757112673280
1,1,228,GEMM(14,3,0),1777919757308845056,1777919757505061888,1777919757308840960
1,1,230,GEMM(14,5,0),1777919757505069056,1777919757701283840,1777919757505065984
1,1,232,GEMM(14,7,0),1777919757701291008,1777919757897431040,1777919757701287936
1,1,234,GEMM(14,9,0),1777919757897438208,1777919758093683712,1777919757897435136
1,1,236,GEMM(14,11,0),1777919758093690880,1777919758289931264,1777919758093687808
1,1,238,GEMM(14,13,0),1777919758289938432,1777919758486047744,1777919758289935360
1,1,240,GEMM(14,15,0),1777919758486054912,1777919758682225664,1777919758486051840
1,1,241,GEMM(15,1,0),1777919758682232832,1777919758892325888,1777919758682229760
1,1,243,GEMM(15,3,0),1777919758892333056,1777919759102568448,1777919758892329984
1,1,245,GEMM(15,5,0),1777919759102575616,1777919759312645120,1777919759102572544
1,1,247,GEMM(15,7,0),1777919759312653312,1777919759522714624,1777919759312649216
1,1,249,GEMM(15,9,0),1777919759522721792,1777919759732746240,1777919759522717696
1,1,251,GEMM(15,11,0),1777919759732753408,1777919759942905856,1777919759732749312
1,1,253,GEMM(15,13,0),1777919759942914048,1777919760153020416,1777919759942909952
1,1,255,GEMM(15,15,0),1777919760153027584,1777919760363143168,1777919760153024512
1,1,256,GETRF(1),1777919760363147264,1777919760392265728,0
1,1,257,TRSM_R(2,1),1777919760392271872,1777919760439331840,0
1,1,259,TRSM_R(3,1),1777919760439340032,1777919760486413312,0
1,1,260,TRSM_L(1,3),1777919760486422528,1777919760528830464,0
1,1,261,TRSM_R(4,1),1777919760528832512,1777919760575851520,0
1,1,263,TRSM_R(5,1),1777919760575859712,1777919760622918656,0
1,1,264,TRSM_L(1,5),1777919760622927872,1777919760665299968,0
1,1,265,TRSM_R(6,1),1777919760665302016,1777919760712379392,0
1,1,267,TRSM_R(7,1),1777919760712385536,1777919760759426048,0
1,1,268,TRSM_L(1,7),1777919760759435264,1777919760801804288,0
1,1,269,TRSM_R(8,1),1777919760801805312,1777919760848826368,0
1,1,271,TRSM_R(9,1),1777919760848833536,1777919760895853568,0
1,1,272,TRSM_L(1,9),1777919760895862784,1777919760938234880,0
1,1,273,TRSM_R(10,1),1777919760938236928,1777919760985274368,0
1,1,275,TRSM_R(11,1),1777919760985283584,1777919761032322048,0
1,1,276,TRSM_L(1,11),1777919761032331264,1777919761074706432,0
1,1,277,TRSM_R(12,1),1777919761074709504,1777919761121765376,0
1,1,279,TRSM_R(13,1),1777919761121773568,1777919761168814080,0
1,1,280,TRSM_L(1,13),1777919761168823296,1777919761211194368,0
1,1,281,TRSM_R(14,1),1777919761211196416,1777919761258254336,0
1,1,283,TRSM_R(15,1),1777919761258261504,1777919761305339904,0
1,1,284,TRSM_L(1,15),1777919761305348096,1777919761347723264,0
1,1,286,GEMM(2,3,1),1777919761347726336,1777919761426909184,0
1,1,288,GEMM(2,5,1),1777919761426912256,1777919761506095104,0
1,1,290,GEMM(2,7,1),1777919761506098176,1777919761585281024,0
1,1,292,GEMM(2,9,1),1777919761585285120,1777919761664467968,0
1,1,294,GEMM(2,11,1),1777919761664472064,1777919761743654912,0
1,1,296,GEMM(2,13,1),1777919761743657984,1777919761822839808,0
1,1,298,GEMM(2,15,1),1777919761822842880,1777919761902025728,0
1,1,300,GEMM(3,3,1),1777919761902028800,1777919761981212672,0
1,1,302,GEMM(3,5,1),1777919761981215744,1777919762060398592,0
1,1,304,GEMM(3,7,1),1777919762060402688,1777919762139584512,0
1,1,306,GEMM(3,9,1),1777919762139588608,1777919762218771456,0
1,1,308,GEMM(3,11,1),1777919762218774528,1777919762297957376,0
1,1,310,GEMM(3,13,1),1777919762297960448,1777919762377143296,0
1,1,312,GEMM(3,15,1),1777919762377147392,1777919762456330240,0
1,1,314,GEMM(4,3,1),1777919762456333312,1777919762535516160,0
1,1,316,GEMM(4,5,1),1777919762535519232,1777919762614701056,0
1,1,318,GEMM(4,7,1),1777919762614705152,1777919762693888000,0
1,1,320,GEMM(4,9,1),1777919762693891072,1777919762773073920,0
1,1,322,GEMM(4,11,1),1777919762773078016,1777919762852259840,0
1,1,324,GEMM(4,13,1),1777919762852263936,1777919762931444736,0
1,1,326,GEMM(4,15,1),1777919762931448832,1777919763010630656,0
1,1,328,GEMM(5,3,1),1777919763010633728,1777919763089816576,0
1,1,330,GEMM(5,5,1),1777919763089819648,1777919763169003520,0
1,1,332,GEMM(5,7,1),1777919763169006592,1777919763248189440,0
1,1,334,GEMM(5,9,1),1777919763248193536,1777919763327375360,0
1,1,336,GEMM(5,11,1),1777919763327379456,1777919763406562304,0
1,1,338,GEMM(5,13,1),1777919763406565376,1777919763485748224,0
1,1,340,GEMM(5,15,1),1777919763485751296,1777919763564935168,0
1,1,342,GEMM(6,3,1),1777919763564938240,1777919763644121088,0
1,1,344,GEMM(6,5,1),1777919763644125184,1777919763723308032,0
1,1,346,GEMM(6,7,1),1777919763723311104,1777919763802494976,0
1,1,348,GEMM(6,9,1),1777919763802498048,1777919763881680896,0
1,1,350,GEMM(6,11,1),1777919763881684992,1777919763960867840,0
1,1,352,GEMM(6,13,1),1777919763960870912,1777919764040053760,0
1,1,354,GEMM(6,15,1),1777919764040057856,1777919764119240704,0
1,1,356,GEMM(7,3,1),1777919764119244800,1777919764198428672,0
1,1,358,GEMM(7,5,1),1777919764198432768,1777919764277614592,0
1,1,360,GEMM(7,7,1),1777919764277618688,1777919764356801536,0
1,1,362,GEMM(7,9,1),1777919764356805632,1777919764435989504,0
1,1,364,GEMM(7,11,1),1777919764435993600,1777919764515176448,0
1,1,366,GEMM(7,13,1),1777919764515180544,1777919764594363392,0
1,1,368,GEMM(7,15,1),1777919764594368512,1777919764673551360,0
1,1,370,GEMM(8,3,1),1777919764673555456,1777919764752736256,0
1,1,372,GEMM(8,5,1),1777919764752740352,1777919764831921152,0
1,1,374,GEMM(8,7,1),1777919764831925248,1777919764911107072,0
1,1,376,GEMM(8,9,1),1777919764911111168,1777919764990292992,0
1,1,378,GEMM(8,11,1),1777919764990297088,1777919765069478912,0
1,1,380,GEMM(8,13,1),1777919765069483008,1777919765148665856,0
1,1,382,GEMM(8,15,1),1777919765148669952,1777919765227851776,0
1,1,384,GEMM(9,3,1),1777919765227854848,1777919765307037696,0
1,1,386,GEMM(9,5,1),1777919765307041792,1777919765386224640,0
1,1,388,GEMM(9,7,1),1777919765386228736,1777919765465411584,0
1,1,390,GEMM(9,9,1),1777919765465415680,1777919765544597504,0
1,1,392,GEMM(9,11,1),1777919765544601600,1777919765623784448,0
1,1,394,GEMM(9,13,1),1777919765623787520,1777919765702971392,0
1,1,396,GEMM(9,15,1),1777919765702974464,1777919765782158336,0
1,1,398,GEMM(10,3,1),1777919765782161408,1777919765861345280,0
1,1,400,GEMM(10,5,1),1777919765861348352,1777919765940532224,0
1,1,402,GEMM(10,7,1),1777919765940535296,1777919766019718144,0
1,1,404,GEMM(10,9,1),1777919766019722240,1777919766098905088,0
1,1,406,GEMM(10,11,1),1777919766098909184,1777919766178092032,0
1,1,408,GEMM(10,13,1),1777919766178095104,1777919766257277952,0
1,1,410,GEMM(10,15,1),1777919766257282048,1777919766336464896,0
1,1,412,GEMM(11,3,1),1777919766336468992,1777919766415651840,0
1,1,414,GEMM(11,5,1),1777919766415655936,1777919766494838784,0
1,1,416,GEMM(11,7,1),1777919766494841856,1777919766574024704,0
1,1,418,GEMM(11,9,1),1777919766574027776,1777919766653210624,0
1,1,420,GEMM(11,11,1),1777919766653214720,1777919766732397568,0
1,1,422,GEMM(11,13,1),1777919766732400640,1777919766811583488,0
1,1,424,GEMM(11,15,1),1777919766811586560,1777919766890769408,0
1,1,426,GEMM(12,3,1),1777919766890771456,1777919766969952256,0
1,1,428,GEMM(12,5,1),1777919766969956352,1777919767049138176,0
1,1,430,GEMM(12,7,1),1777919767049141248,1777919767128323072,0
1,1,432,GEMM(12,9,1),1777919767128327168,1777919767207508992,0
1,1,434,GEMM(12,11,1),1777919767207512064,1777919767286693888,0
1,1,436,GEMM(12,13,1),1777919767286696960,1777919767365879808,0
1,1,438,GEMM(12,15,1),1777919767365882880,1777919767445065728,0
1,1,440,GEMM(13,3,1),1777919767445068800,1777919767524251648,0
1,1,442,GEMM(13,5,1),1777919767524254720,1777919767603436544,0
1,1,444,GEMM(13,7,1),1777919767603439616,1777919767682623488,0
1,1,446,GEMM(13,9,1),1777919767682626560,1777919767761809408,0
1,1,448,GEMM(13,11,1),1777919767761813504,1777919767840995328,0
1,1,450,GEMM(13,13,1),1777919767840999424,1777919767920182272,0
1,1,452,GEMM(13,15,1),1777919767920186368,1777919767999368192,0
1,1,454,GEMM(14,3,1),1777919767999372288,1777919768078555136,0
1,1,456,GEMM(14,5,1),1777919768078558208,1777919768157742080,0
1,1,458,GEMM(14,7,1),1777919768157745152,1777919768236926976,0
1,1,460,GEMM(14,9,1),1777919768236931072,1777919768316113920,0
1,1,462,GEMM(14,11,1),1777919768316116992,1777919768395299840,0
1,1,464,GEMM(14,13,1),1777919768395303936,1777919768474486784,0
1,1,466,GEMM(14,15,1),1777919768474489856,1777919768553672704,0
1,1,468,GEMM(15,3,1),1777919768553675776,1777919768632858624,0
1,1,470,GEMM(15,5,1),1777919768632861696,1777919768712044544,0
1,1,472,GEMM(15,7,1),1777919768712048640,1777919768791231488,0
1,1,474,GEMM(15,9,1),1777919768791234560,1777919768870417408,0
1,1,476,GEMM(15,11,1),1777919768870421504,1777919768949604352,0
1,1,478,GEMM(15,13,1),1777919768949608448,1777919769028790272,0
1,1,480,GEMM(15,15,1),1777919769028794368,1777919769107977216,0
1,1,483,TRSM_L(2,3),1777919780981136384,1777919781081607168,1777919769107979264
1,1,487,TRSM_L(2,5),1777919781081613312,1777919781182441472,1777919781081610240
1,1,491,TRSM_L(2,7),1777919781182447616,1777919781283129344,1777919781182444544
1,1,495,TRSM_L(2,9),1777919781283136512,1777919781383960576,1777919781283131392
1,1,499,TRSM_L(2,11),1777919781383966720,1777919781484511232,1777919781383963648
1,1,503,TRSM_L(2,13),1777919781484517376,1777919781585378304,1777919781484514304
1,1,507,TRSM_L(2,15),1777919781585385472,1777919781685897216,1777919781585381376
1,1,508,GEMM(3,3,2),1777919781685904384,1777919781895852032,1777919781685900288
1,1,510,GEMM(3,5,2),1777919781895859200,1777919782105980928,1777919781895856128
1,1,512,GEMM(3,7,2),1777919782105988096,1777919782315992064,1777919782105985024
1,1,514,GEMM(3,9,2),1777919782315999232,1777919782526121984,1777919782315995136
1,1,516,GEMM(3,11,2),1777919782526129152,1777919782736111616,1777919782526126080
1,1,518,GEMM(3,13,2),1777919782736118784,1777919782946121728,1777919782736115712
1,1,520,GEMM(3,15,2),1777919782946129920,1777919783156134912,1777919782946125824
1,1,521,GEMM(4,3,2),1777919783156142080,1777919783347166208,1777919783156137984
1,1,523,GEMM(4,5,2),1777919783347174400,1777919783538160640,1777919783347170304
1,1,525,GEMM(4,7,2),1777919783538167808,1777919783729224704,1777919783538163712
1,1,527,GEMM(4,9,2),1777919783729232896,1777919783920245760,1777919783729228800
1,1,529,GEMM(4,11,2),1777919783920252928,1777919784111290368,1777919783920248832
1,1,531,GEMM(4,13,2),1777919784111297536,1777919784302373888,1777919784111294464
1,1,533,GEMM(4,15,2),1777919784302382080,1777919784493433856,1777919784302377984
1,1,534,GEMM(5,3,2),1777919784493441024,1777919784703475712,1777919784493436928
1,1,536,GEMM(5,5,2),1777919784703482880,1777919784913567744,1777919784703479808
1,1,538,GEMM(5,7,2),1777919784913574912,1777919785123682304,1777919784913571840
1,1,540,GEMM(5,9,2),1777919785123689472,1777919785333805056,1777919785123686400
1,1,542,GEMM(5,11,2),1777919785333813248,1777919785543932928,1777919785333809152
1,1,544,GEMM(5,13,2),1777919785543940096,1777919785754103808,1777919785543936000
1,1,546,GEMM(5,15,2),1777919785754110976,1777919785964183552,1777919785754107904
1,1,547,GEMM(6,3,2),1777919785964190720,1777919786160369664,1777919785964187648
1,1,549,GEMM(6,5,2),1777919786160376832,1777919786356573184,1777919786160373760
1,1,551,GEMM(6,7,2),1777919786356580352,1777919786552737792,1777919786356577280
1,1,553,GEMM(6,9,2),1777919786552744960,1777919786749039616,1777919786552741888
1,1,555,GEMM(6,11,2),1777919786749046784,1777919786945219584,1777919786749043712
1,1,557,GEMM(6,13,2),1777919786945226752,1777919787141362688,1777919786945222656
1,1,559,GEMM(6,15,2),1777919787141369856,1777919787337627648,1777919787141366784
1,1,560,GEMM(7,3,2),1777919787337634816,1777919787547836416,1777919787337630720
1,1,562,GEMM(7,5,2),1777919787547843584,1777919787758000128,1777919787547839488
1,1,564,GEMM(7,7,2),1777919787758007296,1777919787968173056,1777919787758004224
1,1,566,GEMM(7,9,2),1777919787968180224,1777919788178367488,1777919787968176128
1,1,568,GEMM(7,11,2),1777919788178374656,1777919788388423680,1777919788178371584
1,1,570,GEMM(7,13,2),1777919788388431872,1777919788598557696,1777919788388427776
1,1,572,GEMM(7,15,2),1777919788598564864,1777919788808772608,1777919788598561792
1,1,573,GEMM(8,3,2),1777919788808779776,1777919788999702528,1777919788808776704
1,1,575,GEMM(8,5,2),1777919788999709696,1777919789190788096,1777919788999705600
1,1,577,GEMM(8,7,2),1777919789190795264,1777919789381776384,1777919789190792192
1,1,579,GEMM(8,9,2),1777919789381783552,1777919789572784128,1777919789381780480
1,1,581,GEMM(8,11,2),1777919789572791296,1777919789763869696,1777919789572788224
1,1,583,GEMM(8,13,2),1777919789763877888,1777919789954908160,1777919789763873792
1,1,585,GEMM(8,15,2),1777919789954915328,1777919790145981440,1777919789954912256
1,1,586,GEMM(9,3,2),1777919790145988608,1777919790356152320,1777919790145984512
1,1,588,GEMM(9,5,2),1777919790356159488,1777919790566286336,1777919790356156416
1,1,590,GEMM(9,7,2),1777919790566293504,1777919790776327168,1777919790566290432
1,1,592,GEMM(9,9,2),1777919790776334336,1777919790986403840,1777919790776331264
1,1,594,GEMM(9,11,2),1777919790986411008,1777919791196656640,1777919790986407936
1,1,596,GEMM(9,13,2),1777919791196662784,1777919791406884864,1777919791196659712
1,1,598,GEMM(9,15,2),1777919791406892032,1777919791617113088,1777919791406888960
1,1,599,GEMM(10,3,2),1777919791617120256,1777919791813332992,1777919791617117184
1,1,601,GEMM(10,5,2),1777919791813340160,1777919792009552896,1777919791813336064
1,1,603,GEMM(10,7,2),1777919792009560064,1777919792205734912,1777919792009556992
1,1,605,GEMM(10,9,2),1777919792205742080,1777919792402036736,1777919792205739008
1,1,607,GEMM(10,11,2),1777919792402043904,1777919792598216704,1777919792402040832
1,1,609,GEMM(10,13,2),1777919792598224896,1777919792794400768,1777919792598220800
1,1,611,GEMM(10,15,2),1777919792794407936,1777919792990578688,1777919792794404864
1,1,612,GEMM(11,3,2),1777919792990585856,1777919793200704512,1777919792990582784
1,1,614,GEMM(11,5,2),1777919793200711680,1777919793410823168,1777919793200707584
1,1,616,GEMM(11,7,2),1777919793410830336,1777919793621050368,1777919793410826240
1,1,618,GEMM(11,9,2),1777919793621057536,1777919793831224320,1777919793621053440
1,1,620,GEMM(11,11,2),1777919793831231488,1777919794041388032,1777919793831227392
1,1,622,GEMM(11,13,2),1777919794041395200,1777919794251586560,1777919794041392128
1,1,624,GEMM(11,15,2),1777919794251594752,1777919794461735936,1777919794251590656
1,1,625,GEMM(12,3,2),1777919794461743104,1777919794652820480,1777919794461740032
1,1,627,GEMM(12,5,2),1777919794652827648,1777919794843886592,1777919794652823552
1,1,629,GEMM(12,7,2),1777919794843893760,1777919795034912768,1777919794843890688
1,1,631,GEMM(12,9,2),1777919795034919936,1777919795225945088,1777919795034916864
1,1,633,GEMM(12,11,2),1777919795225952256,1777919795416993792,1777919795225949184
1,1,635,GEMM(12,13,2),1777919795417000960,1777919795608086528,1777919795416997888
1,1,637,GEMM(12,15,2),1777919795608093696,1777919795799112704,1777919795608090624
1,1,638,GEMM(13,3,2),1777919795799118848,1777919796009294848,1777919795799115776
1,1,640,GEMM(13,5,2),1777919796009302016,1777919796219458560,1777919796009297920
1,1,642,GEMM(13,7,2),1777919796219465728,1777919796429685760,1777919796219462656
1,1,644,GEMM(13,9,2),1777919796429692928,1777919796639875072,1777919796429689856
1,1,646,GEMM(13,11,2),1777919796639882240,1777919796850040832,1777919796639878144
1,1,648,GEMM(13,13,2),1777919796850048000,1777919797060137984,1777919796850043904
1,1,650,GEMM(13,15,2),1777919797060145152,1777919797270305792,1777919797060142080
1,1,651,GEMM(14,3,2),1777919797270312960,1777919797466596352,1777919797270308864
1,1,653,GEMM(14,5,2),1777919797466603520,1777919797662850048,1777919797466600448
1,1,655,GEMM(14,7,2),1777919797662857216,1777919797859079168,1777919797662853120
1,1,657,GEMM(14,9,2),1777919797859086336,1777919798055427072,1777919797859082240
1,1,659,GEMM(14,11,2),1777919798055434240,1777919798251609088,1777919798055430144
1,1,661,GEMM(14,13,2),1777919798251616256,1777919798447878144,1777919798251612160
1,1,663,GEMM(14,15,2),1777919798447885312,1777919798644210688,1777919798447881216
1,1,664,GEMM(15,3,2),1777919798644217856,1777919798854358016,1777919798644214784
1,1,666,GEMM(15,5,2),1777919798854365184,1777919799064620032,1777919798854362112
1,1,668,GEMM(15,7,2),1777919799064627200,1777919799274674176,1777919799064624128
1,1,670,GEMM(15,9,2),1777919799274681344,1777919799484926976,1777919799274677248
1,1,672,GEMM(15,11,2),1777919799484934144,1777919799695110144,1777919799484931072
1,1,674,GEMM(15,13,2),1777919799695117312,1777919799905328128,1777919799695114240
1,1,676,GEMM(15,15,2),1777919799905335296,1777919800115478528,1777919799905332224
1,1,677,GETRF(3),1777919800115482624,1777919800144603136,0
1,1,678,TRSM_R(4,3),1777919800144608256,1777919800191670272,0
1,1,680,TRSM_R(5,3),1777919800191678464,1777919800238754816,0
1,1,681,TRSM_L(3,5),1777919800238764032,1777919800281134080,0
1,1,682,TRSM_R(6,3),1777919800281136128,1777919800328218624,0
1,1,684,TRSM_R(7,3),1777919800328225792,1777919800375269376,0
1,1,685,TRSM_L(3,7),1777919800375278592,1777919800417645568,0
1,1,686,TRSM_R(8,3),1777919800417647616,1777919800464705536,0
1,1,688,TRSM_R(9,3),1777919800464712704,1777919800511752192,0
1,1,689,TRSM_L(3,9),1777919800511762432,1777919800554132480,0
1,1,690,TRSM_R(10,3),1777919800554133504,1777919800601213952,0
1,1,692,TRSM_R(11,3),1777919800601221120,1777919800648299520,0
1,1,693,TRSM_L(3,11),1777919800648307712,1777919800690676736,0
1,1,694,TRSM_R(12,3),1777919800690677760,1777919800737736704,0
1,1,696,TRSM_R(13,3),1777919800737745920,1777919800784786432,0
1,1,697,TRSM_L(3,13),1777919800784796672,1777919800827170816,0
1,1,698,TRSM_R(14,3),1777919800827171840,1777919800874249216,0
1,1,700,TRSM_R(15,3),1777919800874258432,1777919800921302016,0
1,1,701,TRSM_L(3,15),1777919800921311232,1777919800963685376,0
1,1,703,GEMM(4,5,3),1777919800963689472,1777919801042870272,0
1,1,705,GEMM(4,7,3),1777919801042874368,1777919801122056192,0
1,1,707,GEMM(4,9,3),1777919801122059264,1777919801201241088,0
1,1,709,GEMM(4,11,3),1777919801201245184,1777919801280427008,0
1,1,711,GEMM(4,13,3),1777919801280431104,1777919801359611904,0
1,1,713,GEMM(4,15,3),1777919801359616000,1777919801438796800,0
1,1,715,GEMM(5,5,3),1777919801438800896,1777919801517983744,0
1,1,717,GEMM(5,7,3),1777919801517987840,1777919801597169664,0
1,1,719,GEMM(5,9,3),1777919801597173760,1777919801676356608,0
1,1,721,GEMM(5,11,3),1777919801676360704,1777919801755543552,0
1,1,723,GEMM(5,13,3),1777919801755547648,1777919801834729472,0
1,1,725,GEMM(5,15,3),1777919801834733568,1777919801913916416,0
1,1,727,GEMM(6,5,3),1777919801913920512,1777919801993102336,0
1,1,729,GEMM(6,7,3),1777919801993106432,1777919802072288256,0
1,1,731,GEMM(6,9,3),1777919802072292352,1777919802151474176,0
1,1,733,GEMM(6,11,3),1777919802151478272,1777919802230659072,0
1,1,735,GEMM(6,13,3),1777919802230663168,1777919802309846016,0
1,1,737,GEMM(6,15,3),1777919802309849088,1777919802389031936,0
1,1,739,GEMM(7,5,3),1777919802389035008,1777919802468217856,0
1,1,741,GEMM(7,7,3),1777919802468221952,1777919802547404800,0
1,1,743,GEMM(7,9,3),1777919802547407872,1777919802626590720,0
1,1,745,GEMM(7,11,3),1777919802626593792,1777919802705776640,0
1,1,747,GEMM(7,13,3),1777919802705779712,1777919802784962560,0
1,1,749,GEMM(7,15,3),1777919802784965632,1777919802864148480,0
